id,nama,email,tanggal_lahir,bulan_lahir,total_belanja,kota
11483,Akai Shuichi,akai.shuichi@gmail.com,1990-07-02,7,35454592,Yokohama
11484,Virgilia,virgilia@gmail.com,2006-10-23,10,36239395,Magnolia
11485,Farah Nae,farah.nae@gmail.com,1990-02-09,2,26313128,Nagoya
11486,Hakuba Saguru,hakuba.saguru@gmail.com,1984-08-19,8,30823850,Akihabara
11487,Akiyama Mio,akiyama.mio@gmail.com,1997-11-05,11,39336201,Nagoya
11488,Yamamura Misao,yamamura.misao@gmail.com,2006-07-09,7,48322629,Uji
11489,Kudo Shinichi,kudo.shinichi@gmail.com,2008-05-12,5,44039605,Akihabara
11490,Hashida Itaru,hashida.itaru@gmail.com,1993-09-03,9,19309104,Yokohama
11491,Kenny Ackerman,kenny.ackerman@gmail.com,2004-01-08,1,33409278,Sendai
11492,Connie Springer,connie.springer@gmail.com,1997-01-19,1,5867621,Sapporo
11493,Kousaka Reina,kousaka.reina@gmail.com,2004-12-05,12,2904172,Sapporo
11494,Nakano Azusa,nakano.azusa@gmail.com,1997-08-08,8,49187482,Shibuya
11495,Connie Springer,connie.springer@gmail.com,1990-02-02,2,33658935,Kobe
11496,Historia Reiss,historia.reiss@gmail.com,1989-04-09,4,16804482,Ikebukuro
11497,Zeref Alvarez,zeref.alvarez@gmail.com,1990-06-04,6,19646106,Shinjuku
11498,Miyano Shiho,miyano.shiho@gmail.com,2009-04-11,4,49925019,Ikebukuro
11499,Wendy Marvell,wendy.marvell@gmail.com,2005-06-14,6,38094249,Akihabara
11500,Ronove,ronove@gmail.com,1998-04-28,4,31153246,Magnolia
11501,Kuroba Kaito,kuroba.kaito@gmail.com,2007-12-28,12,26845740,Yokohama
11502,Gajeel Redfox,gajeel.redfox@gmail.com,1981-10-09,10,47212207,Fukuoka
11503,Erza Scarlet,erza.scarlet@gmail.com,1993-04-08,4,34290450,Yokohama
11504,Annie Leonhart,annie.leonhart@gmail.com,1989-12-20,12,43668002,Hakone
11505,Akai Shuichi,akai.shuichi@gmail.com,1983-03-25,3,41760225,Sapporo
11506,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1989-05-02,5,12733644,Fukuoka
11507,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2005-06-01,6,14872538,Ikebukuro
11508,Jean Kirstein,jean.kirstein@gmail.com,1986-09-10,9,39619642,Beika
11509,Zeref Alvarez,zeref.alvarez@gmail.com,1997-08-19,8,1297442,Kyoto
11510,Amane Suzuha,amane.suzuha@gmail.com,1988-07-04,7,31827701,Beika
11511,Kenny Ackerman,kenny.ackerman@gmail.com,2001-09-27,9,4265982,Hakone
11512,Hattori Heiji,hattori.heiji@gmail.com,2003-08-20,8,6127225,Ikebukuro
11513,Erwin Smith,erwin.smith@gmail.com,1980-03-04,3,35143761,Akihabara
11514,Hijiri Kanade,hijiri.kanade@gmail.com,1997-07-18,7,43413204,Kobe
11515,Kousaka Reina,kousaka.reina@gmail.com,2001-09-06,9,29554094,Tokyo
11516,Ushiromiya Maria,ushiromiya.maria@gmail.com,2009-02-09,2,32539673,Sendai
11517,Suzuki Jun,suzuki.jun@gmail.com,2007-07-09,7,16659352,Nagoya
11518,Chiba Kazunobu,chiba.kazunobu@gmail.com,1990-10-06,10,44607352,Shinjuku
11519,Tanaka Asuka,tanaka.asuka@gmail.com,1980-05-20,5,18247325,Beika
11520,Gray Fullbuster,gray.fullbuster@gmail.com,2003-04-20,4,970000,Osaka
11521,Zeref Alvarez,zeref.alvarez@gmail.com,1997-02-05,2,23727647,Sendai
11522,Tainaka Ritsu,tainaka.ritsu@gmail.com,1990-08-08,8,27283587,Akihabara
11523,Kato Yuko,kato.yuko@gmail.com,2002-03-20,3,14414846,Beika
11524,Farah Nae,farah.nae@gmail.com,1992-11-02,11,4188101,Ikebukuro
11525,Okabe Rintarou,okabe.rintarou@gmail.com,2009-07-02,7,39570691,Rokkenjima
11526,Ushiromiya Ange,ushiromiya.ange@gmail.com,2007-10-09,10,20474922,Akihabara
11527,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2005-11-02,11,37584693,Uji
11528,Oumae Kumiko,oumae.kumiko@gmail.com,1998-11-02,11,25265719,Akihabara
11529,Yamamura Misao,yamamura.misao@gmail.com,1983-04-07,4,48127493,Tokyo
11530,Okabe Rintarou,okabe.rintarou@gmail.com,1982-12-13,12,38386015,Ikebukuro
11531,Levy McGarden,levy.mcgarden@gmail.com,1997-06-09,6,47700162,Tokyo
11532,Suzuki Sonoko,suzuki.sonoko@gmail.com,2004-08-23,8,32539428,Shibuya
11533,Sasha Blouse,sasha.blouse@gmail.com,2009-04-16,4,34423819,Tokyo
11534,Hakuba Saguru,hakuba.saguru@gmail.com,1993-09-05,9,18025498,Shinjuku
11535,Kousaka Reina,kousaka.reina@gmail.com,2004-12-23,12,24658636,Sapporo
11536,Ushiromiya Battler,ushiromiya.battler@gmail.com,1991-02-17,2,34815310,Shibuya
11537,Shiina Mayuri,shiina.mayuri@gmail.com,2008-09-23,9,43727025,Kobe
11538,Sera Masumi,sera.masumi@gmail.com,1982-09-11,9,47544847,Shibuya
11539,Jellal Fernandes,jellal.fernandes@gmail.com,1986-02-26,2,11758730,Nagoya
11540,Manabe Nodoka,manabe.nodoka@gmail.com,2003-04-27,4,20926707,Sapporo
11541,Jellal Fernandes,jellal.fernandes@gmail.com,1989-01-14,1,8412134,Nagoya
11542,Sting Eucliffe,sting.eucliffe@gmail.com,1980-04-24,4,17088411,Sapporo
11543,Elfman Strauss,elfman.strauss@gmail.com,1981-06-26,6,29519682,Tokyo
11544,Historia Reiss,historia.reiss@gmail.com,2003-05-02,5,8821246,Yokohama
11545,Mirajane Strauss,mirajane.strauss@gmail.com,1993-12-05,12,23834527,Shibuya
11546,Layla Heartfilia,layla.heartfilia@gmail.com,2005-10-02,10,37322496,Shibuya
11547,Elfman Strauss,elfman.strauss@gmail.com,1991-06-12,6,48147516,Beika
11548,Nakano Azusa,nakano.azusa@gmail.com,2002-10-19,10,44882047,Sapporo
11549,Kasashima Nozomi,kasashima.nozomi@gmail.com,1991-05-16,5,34367132,Fukuoka
11550,Okabe Rintarou,okabe.rintarou@gmail.com,2006-12-12,12,33743198,Hakone
11551,Chiba Kazunobu,chiba.kazunobu@gmail.com,1980-11-08,11,45422332,Akihabara
11552,Natsu Dragneel,natsu.dragneel@gmail.com,1996-09-28,9,13656715,Magnolia
11553,Saito Sumire,saito.sumire@gmail.com,2006-07-15,7,14846269,Fukuoka
11554,Rogue Oro,rogue.oro@gmail.com,1988-12-23,12,21076186,Tokyo
11555,Tainaka Ritsu,tainaka.ritsu@gmail.com,2001-07-28,7,38487447,Kobe
11556,Suzuki Sonoko,suzuki.sonoko@gmail.com,1989-02-26,2,17001149,Sendai
11557,Virgilia,virgilia@gmail.com,1993-03-01,3,31238335,Nagoya
11558,Goto Hazuki,goto.hazuki@gmail.com,1991-03-24,3,25972720,Osaka
11559,Goto Hazuki,goto.hazuki@gmail.com,1981-02-10,2,15921095,Osaka
11560,Edogawa Conan,edogawa.conan@gmail.com,2008-07-25,7,14148771,Nagoya
11561,Bertolt Hoover,bertolt.hoover@gmail.com,1992-07-20,7,13766215,Shinjuku
11562,Yoshii Junna,yoshii.junna@gmail.com,2007-03-18,3,49737250,Uji
11563,Bertolt Hoover,bertolt.hoover@gmail.com,1989-04-01,4,32270056,Uji
11564,Toyama Kazuha,toyama.kazuha@gmail.com,1993-09-09,9,13867790,Sapporo
11565,Farah Nae,farah.nae@gmail.com,1997-05-12,5,21961434,Yokohama
11566,Miyano Shiho,miyano.shiho@gmail.com,2006-01-06,1,26543372,Sapporo
11567,Zeref Alvarez,zeref.alvarez@gmail.com,1981-07-12,7,10966724,Akihabara
11568,Mikasa Ackerman,mikasa.ackerman@gmail.com,1980-02-03,2,22440688,Beika
11569,Ushiromiya Maria,ushiromiya.maria@gmail.com,1983-03-02,3,4618962,Sapporo
11570,Akai Shuichi,akai.shuichi@gmail.com,1993-08-15,8,47145257,Shinjuku
11571,Megure Juzo,megure.juzo@gmail.com,2000-01-04,1,8291830,Yokohama
11572,Tanaka Asuka,tanaka.asuka@gmail.com,1987-08-13,8,18688022,Kyoto
11573,Ronove,ronove@gmail.com,1990-10-05,10,32014689,Osaka
11574,Ushiromiya Battler,ushiromiya.battler@gmail.com,2008-11-23,11,27047434,Shibuya
11575,Natsu Dragneel,natsu.dragneel@gmail.com,1990-09-22,9,17305660,Shibuya
11576,Yamamura Misao,yamamura.misao@gmail.com,1993-05-16,5,47370589,Shibuya
11577,Hange Zoe,hange.zoe@gmail.com,2001-08-04,8,48989469,Tokyo
11578,Makise Kurisu,makise.kurisu@gmail.com,1981-07-03,7,13407990,Kobe
11579,Mirajane Strauss,mirajane.strauss@gmail.com,1987-11-24,11,15112050,Magnolia
11580,Layla Heartfilia,layla.heartfilia@gmail.com,1995-04-07,4,2846467,Beika
11581,Sera Masumi,sera.masumi@gmail.com,1999-07-22,7,34384208,Sendai
11582,Ushiromiya Maria,ushiromiya.maria@gmail.com,2005-04-05,4,46710841,Shinjuku
11583,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1980-01-22,1,22053217,Kobe
11584,Goto Hazuki,goto.hazuki@gmail.com,2003-04-21,4,31378484,Shibuya
11585,Hange Zoe,hange.zoe@gmail.com,1992-02-02,2,17805286,Rokkenjima
11586,Chiba Kazunobu,chiba.kazunobu@gmail.com,1987-03-22,3,5812821,Beika
11587,Sting Eucliffe,sting.eucliffe@gmail.com,1999-04-03,4,33897612,Sapporo
11588,Takagi Wataru,takagi.wataru@gmail.com,2008-08-17,8,48659198,Tokyo
11589,Akai Shuichi,akai.shuichi@gmail.com,1992-12-03,12,36347849,Tokyo
11590,Kasashima Nozomi,kasashima.nozomi@gmail.com,1990-06-23,6,30626199,Ikebukuro
11591,Juvia Lockser,juvia.lockser@gmail.com,1987-05-11,5,27331090,Ikebukuro
11592,Eren Yeager,eren.yeager@gmail.com,2009-02-03,2,42883020,Kobe
11593,Gaap,gaap@gmail.com,1999-04-10,4,36804208,Kobe
11594,Kasashima Nozomi,kasashima.nozomi@gmail.com,2008-06-20,6,16591613,Hakone
11595,Amuro Tooru,amuro.tooru@gmail.com,1988-02-06,2,30670766,Rokkenjima
11596,Erwin Smith,erwin.smith@gmail.com,1996-06-26,6,14106909,Uji
11597,Mirajane Strauss,mirajane.strauss@gmail.com,1985-02-13,2,31301682,Sendai
11598,Kisaki Eri,kisaki.eri@gmail.com,1992-10-14,10,32092081,Beika
11599,Erza Scarlet,erza.scarlet@gmail.com,1987-06-11,6,21437877,Rokkenjima
11600,Kudo Shinichi,kudo.shinichi@gmail.com,1999-11-14,11,18246524,Sendai
11601,Shiina Mayuri,shiina.mayuri@gmail.com,1991-08-06,8,25312504,Yokohama
11602,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1991-05-11,5,49020756,Akihabara
11603,Hijiri Kanade,hijiri.kanade@gmail.com,1994-12-10,12,34719941,Sapporo
11604,Layla Heartfilia,layla.heartfilia@gmail.com,1986-04-20,4,26240774,Shinjuku
11605,Natsu Dragneel,natsu.dragneel@gmail.com,1993-09-23,9,31307061,Shibuya
11606,Urushibara Ruka,urushibara.ruka@gmail.com,1989-10-08,10,29024721,Hakone
11607,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1985-07-15,7,38740793,Sapporo
11608,Natsu Dragneel,natsu.dragneel@gmail.com,1998-08-20,8,32893252,Fukuoka
11609,Akai Shuichi,akai.shuichi@gmail.com,2003-08-09,8,14354601,Magnolia
11610,Reiner Braun,reiner.braun@gmail.com,1992-12-11,12,37353967,Shibuya
11611,Kudo Shinichi,kudo.shinichi@gmail.com,1987-11-19,11,6814536,Fukuoka
11612,Hirasawa Yui,hirasawa.yui@gmail.com,1995-03-06,3,21611056,Rokkenjima
11613,Kisaki Eri,kisaki.eri@gmail.com,1993-02-18,2,4192195,Magnolia
11614,Miyano Shiho,miyano.shiho@gmail.com,1998-01-12,1,49491404,Shibuya
11615,Zeref Alvarez,zeref.alvarez@gmail.com,2008-01-05,1,46106426,Yokohama
11616,Hattori Heiji,hattori.heiji@gmail.com,1980-11-26,11,32676076,Sendai
11617,Kasashima Nozomi,kasashima.nozomi@gmail.com,1988-07-24,7,4516880,Fukuoka
11618,Kiryuu Moeka,kiryuu.moeka@gmail.com,1990-06-01,6,1760715,Shibuya
11619,Annie Leonhart,annie.leonhart@gmail.com,2005-10-08,10,22208106,Rokkenjima
11620,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2005-04-09,4,10952228,Kobe
11621,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,2006-04-14,4,46198838,Kobe
11622,Layla Heartfilia,layla.heartfilia@gmail.com,1984-05-23,5,27351375,Ikebukuro
11623,Goto Hazuki,goto.hazuki@gmail.com,1998-02-25,2,37267669,Magnolia
11624,Gray Fullbuster,gray.fullbuster@gmail.com,1982-09-27,9,24584610,Magnolia
11625,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,2005-08-24,8,42387331,Ikebukuro
11626,Virgilia,virgilia@gmail.com,1983-03-27,3,15928827,Nagoya
11627,Akiyama Mio,akiyama.mio@gmail.com,1998-02-01,2,38353206,Beika
11628,Ronove,ronove@gmail.com,1992-07-12,7,26670611,Osaka
11629,Sasha Blouse,sasha.blouse@gmail.com,1982-11-01,11,44486334,Akihabara
11630,Layla Heartfilia,layla.heartfilia@gmail.com,1996-02-12,2,19859002,Beika
11631,Farah Nae,farah.nae@gmail.com,1996-07-24,7,27392411,Ikebukuro
11632,Yoshii Junna,yoshii.junna@gmail.com,1993-12-04,12,41317770,Sapporo
11633,Reiner Braun,reiner.braun@gmail.com,1991-11-02,11,19067374,Nagoya
11634,Gray Fullbuster,gray.fullbuster@gmail.com,2007-10-19,10,7192254,Sapporo
11635,Toyama Kazuha,toyama.kazuha@gmail.com,2006-05-16,5,44988840,Uji
11636,Tanaka Asuka,tanaka.asuka@gmail.com,1985-02-28,2,19209403,Uji
11637,Armin Arlert,armin.arlert@gmail.com,2006-12-28,12,7973322,Akihabara
11638,Hijiri Kanade,hijiri.kanade@gmail.com,1981-03-24,3,10176793,Akihabara
11639,Zeref Alvarez,zeref.alvarez@gmail.com,1984-11-13,11,46987207,Sapporo
11640,Mirajane Strauss,mirajane.strauss@gmail.com,1985-12-17,12,31786775,Shinjuku
11641,Kenny Ackerman,kenny.ackerman@gmail.com,2009-02-19,2,589517,Akihabara
11642,Kuroba Kaito,kuroba.kaito@gmail.com,1993-06-21,6,45281620,Tokyo
11643,Mirajane Strauss,mirajane.strauss@gmail.com,1988-06-27,6,49606196,Sendai
11644,Amuro Tooru,amuro.tooru@gmail.com,1989-01-22,1,9682646,Nagoya
11645,Ushiromiya Battler,ushiromiya.battler@gmail.com,1990-12-07,12,27436686,Osaka
11646,Makise Kurisu,makise.kurisu@gmail.com,2009-09-03,9,15060178,Kyoto
11647,Kousaka Reina,kousaka.reina@gmail.com,1993-08-23,8,31764711,Ikebukuro
11648,Juvia Lockser,juvia.lockser@gmail.com,1994-10-18,10,38338822,Magnolia
11649,Levi Ackerman,levi.ackerman@gmail.com,1987-03-21,3,9850619,Fukuoka
11650,Tainaka Ritsu,tainaka.ritsu@gmail.com,1984-05-18,5,17015342,Hakone
11651,Mikasa Ackerman,mikasa.ackerman@gmail.com,2009-07-27,7,1709622,Beika
11652,Sasha Blouse,sasha.blouse@gmail.com,2005-03-25,3,5072756,Sendai
11653,Juvia Lockser,juvia.lockser@gmail.com,1990-10-24,10,26599340,Ikebukuro
11654,Kudo Shinichi,kudo.shinichi@gmail.com,2007-08-24,8,37442383,Osaka
11655,Connie Springer,connie.springer@gmail.com,1995-05-01,5,49079488,Beika
11656,Connie Springer,connie.springer@gmail.com,1983-10-09,10,16428562,Tokyo
11657,Nakano Azusa,nakano.azusa@gmail.com,1983-10-03,10,36488956,Uji
11658,Hattori Heiji,hattori.heiji@gmail.com,1991-02-21,2,13696880,Magnolia
11659,Akiyama Mio,akiyama.mio@gmail.com,2009-05-07,5,34503849,Fukuoka
11660,Akai Shuichi,akai.shuichi@gmail.com,2005-09-27,9,49066180,Ikebukuro
11661,Gray Fullbuster,gray.fullbuster@gmail.com,2007-01-23,1,34185690,Rokkenjima
11662,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1994-04-21,4,42892361,Shibuya
11663,Ushiromiya Ange,ushiromiya.ange@gmail.com,1984-09-20,9,23235770,Ikebukuro
11664,Kuroba Kaito,kuroba.kaito@gmail.com,2007-07-05,7,43642068,Ikebukuro
11665,Zeke Yeager,zeke.yeager@gmail.com,1988-04-01,4,32658206,Uji
11666,Lucy Heartfilia,lucy.heartfilia@gmail.com,1992-11-17,11,34874790,Akihabara
11667,Suzuki Jun,suzuki.jun@gmail.com,1993-04-22,4,19645785,Hakone
11668,Juvia Lockser,juvia.lockser@gmail.com,2003-06-28,6,38994852,Magnolia
11669,Ushiromiya Maria,ushiromiya.maria@gmail.com,1989-03-05,3,16242072,Sapporo
11670,Edogawa Conan,edogawa.conan@gmail.com,1988-05-19,5,30973726,Hakone
11671,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1992-02-02,2,13023315,Beika
11672,Haibara Ai,haibara.ai@gmail.com,1994-07-15,7,25357864,Magnolia
11673,Sato Miwako,sato.miwako@gmail.com,1989-08-08,8,25754727,Sapporo
11674,Zeke Yeager,zeke.yeager@gmail.com,1998-02-07,2,11227523,Sendai
11675,Gaap,gaap@gmail.com,1983-03-24,3,30500154,Kyoto
11676,Ushiromiya Jessica,ushiromiya.jessica@gmail.com,1997-05-25,5,8320889,Kyoto
11677,Mikasa Ackerman,mikasa.ackerman@gmail.com,2005-08-17,8,44158777,Shibuya
11678,Tanaka Asuka,tanaka.asuka@gmail.com,2009-09-14,9,24280892,Akihabara
11679,Kawashima Sapphire,kawashima.sapphire@gmail.com,2005-08-10,8,7021301,Ikebukuro
11680,Toyama Kazuha,toyama.kazuha@gmail.com,2008-08-26,8,7752155,Hakone
11681,Yoshii Junna,yoshii.junna@gmail.com,1996-11-27,11,42378250,Beika
11682,Saito Sumire,saito.sumire@gmail.com,2000-08-06,8,39737969,Beika
11683,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,1999-05-02,5,30512161,Ikebukuro
11684,Urushibara Ruka,urushibara.ruka@gmail.com,1994-03-12,3,13690687,Hakone
11685,Mouri Ran,mouri.ran@gmail.com,1999-10-08,10,35142566,Sendai
11686,Megure Juzo,megure.juzo@gmail.com,1997-11-28,11,8452883,Sendai
11687,Urushibara Ruka,urushibara.ruka@gmail.com,1999-08-17,8,40282605,Akihabara
11688,Zeref Alvarez,zeref.alvarez@gmail.com,1998-08-04,8,9807330,Beika
11689,Lucy Heartfilia,lucy.heartfilia@gmail.com,1990-07-25,7,16152032,Sapporo
11690,Suzuki Jun,suzuki.jun@gmail.com,1980-05-11,5,5312046,Hakone
11691,Yokomizo Jugo,yokomizo.jugo@gmail.com,1980-08-24,8,47054379,Tokyo
11692,Lisanna Strauss,lisanna.strauss@gmail.com,2009-02-26,2,34093205,Magnolia
11693,Akai Shuichi,akai.shuichi@gmail.com,1986-06-24,6,47844136,Shibuya
11694,Megure Juzo,megure.juzo@gmail.com,1986-11-21,11,14857824,Nagoya
11695,Natsu Dragneel,natsu.dragneel@gmail.com,2003-04-28,4,3620203,Rokkenjima
11696,Nakano Azusa,nakano.azusa@gmail.com,2003-02-19,2,12953957,Rokkenjima
11697,Bertolt Hoover,bertolt.hoover@gmail.com,1993-06-15,6,17624733,Sendai
11698,Haibara Ai,haibara.ai@gmail.com,2002-08-06,8,31645605,Sendai
11699,Kiryuu Moeka,kiryuu.moeka@gmail.com,1986-12-12,12,8382785,Yokohama
11700,Hirasawa Yui,hirasawa.yui@gmail.com,2009-09-11,9,12915654,Shibuya
11701,Jellal Fernandes,jellal.fernandes@gmail.com,1998-08-25,8,32154905,Nagoya
11702,Yoshii Junna,yoshii.junna@gmail.com,1983-02-19,2,38585871,Ikebukuro
11703,Ushiromiya Ange,ushiromiya.ange@gmail.com,1984-04-17,4,49245326,Osaka
11704,Igneel Dragneel,igneel.dragneel@gmail.com,1996-03-16,3,47181643,Shinjuku
11705,Zeke Yeager,zeke.yeager@gmail.com,1985-10-14,10,41477473,Hakone
11706,Sting Eucliffe,sting.eucliffe@gmail.com,1996-05-25,5,39036684,Kyoto
11707,Yamamura Misao,yamamura.misao@gmail.com,2008-05-28,5,45032026,Rokkenjima
11708,Mikasa Ackerman,mikasa.ackerman@gmail.com,1999-04-10,4,2048692,Nagoya
11709,Ushiromiya Ange,ushiromiya.ange@gmail.com,2006-03-11,3,5242739,Beika
11710,Hijiri Kanade,hijiri.kanade@gmail.com,2004-04-09,4,35724057,Akihabara
11711,Natsu Dragneel,natsu.dragneel@gmail.com,1986-05-20,5,26138304,Akihabara
11712,Yoshii Junna,yoshii.junna@gmail.com,1993-07-17,7,27042070,Fukuoka
11713,Yamamura Misao,yamamura.misao@gmail.com,2000-07-20,7,16600673,Fukuoka
11714,Akiyama Mio,akiyama.mio@gmail.com,1999-11-02,11,10768476,Yokohama
11715,Manabe Nodoka,manabe.nodoka@gmail.com,2004-02-26,2,13684164,Fukuoka
11716,Mikasa Ackerman,mikasa.ackerman@gmail.com,1996-09-27,9,49318714,Akihabara
11717,Hange Zoe,hange.zoe@gmail.com,1994-06-02,6,44972566,Tokyo
11718,Okabe Rintarou,okabe.rintarou@gmail.com,2005-08-25,8,15761153,Ikebukuro
11719,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,2004-12-28,12,24085507,Yokohama
11720,Akai Shuichi,akai.shuichi@gmail.com,1991-02-25,2,35402950,Yokohama
11721,Sting Eucliffe,sting.eucliffe@gmail.com,1986-10-27,10,28812075,Magnolia
11722,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,1994-04-26,4,17858468,Magnolia
11723,Kato Yuko,kato.yuko@gmail.com,1996-06-16,6,32810414,Kobe
11724,Farah Nae,farah.nae@gmail.com,1993-06-14,6,37394490,Tokyo
11725,Hirasawa Yui,hirasawa.yui@gmail.com,1997-04-01,4,576724,Nagoya
11726,Amane Suzuha,amane.suzuha@gmail.com,2008-01-24,1,20054180,Sendai
11727,Virgilia,virgilia@gmail.com,1980-05-01,5,48074388,Hakone
11728,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,1995-10-24,10,26069728,Rokkenjima
11729,Historia Reiss,historia.reiss@gmail.com,2007-07-26,7,23325491,Uji
11730,Rogue Oro,rogue.oro@gmail.com,1997-06-01,6,37420748,Yokohama
11731,Urushibara Ruka,urushibara.ruka@gmail.com,2001-11-09,11,30611062,Magnolia
11732,Kawashima Sapphire,kawashima.sapphire@gmail.com,2008-07-27,7,28508443,Tokyo
11733,Manabe Nodoka,manabe.nodoka@gmail.com,1982-05-01,5,43831698,Akihabara
11734,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,2000-12-21,12,15271105,Kyoto
11735,Ronove,ronove@gmail.com,2007-06-06,6,9981666,Kyoto
11736,Kiryuu Moeka,kiryuu.moeka@gmail.com,1992-05-06,5,45683721,Osaka
11737,Juvia Lockser,juvia.lockser@gmail.com,2002-02-16,2,9710202,Hakone
11738,Kuroba Kaito,kuroba.kaito@gmail.com,1983-05-28,5,34279493,Magnolia
11739,Amuro Tooru,amuro.tooru@gmail.com,1986-07-27,7,4466550,Kobe
11740,Sato Miwako,sato.miwako@gmail.com,1991-05-13,5,38246439,Tokyo
11741,Suzuki Jun,suzuki.jun@gmail.com,2006-04-13,4,29345070,Tokyo
11742,Jean Kirstein,jean.kirstein@gmail.com,1997-07-28,7,7269918,Sapporo
11743,Lisanna Strauss,lisanna.strauss@gmail.com,1986-12-20,12,37202175,Kobe
11744,Annie Leonhart,annie.leonhart@gmail.com,2008-08-11,8,22802302,Hakone
11745,Haibara Ai,haibara.ai@gmail.com,2005-07-07,7,39774894,Uji
11746,Tsukamoto Shuuichi,tsukamoto.shuuichi@gmail.com,1994-10-09,10,48125268,Kobe
11747,Zeref Alvarez,zeref.alvarez@gmail.com,2007-12-07,12,22686431,Akihabara
11748,Ushiromiya Ange,ushiromiya.ange@gmail.com,2004-04-14,4,13857093,Nagoya
11749,Historia Reiss,historia.reiss@gmail.com,2005-10-05,10,44584797,Rokkenjima
11750,Hijiri Kanade,hijiri.kanade@gmail.com,1982-07-01,7,27162042,Fukuoka
11751,Nakano Azusa,nakano.azusa@gmail.com,2002-11-02,11,16821447,Beika
11752,Levi Ackerman,levi.ackerman@gmail.com,1994-10-24,10,3307084,Fukuoka
11753,Ushiromiya Rudolf,ushiromiya.rudolf@gmail.com,2009-02-26,2,39766849,Sapporo
11754,Hakuba Saguru,hakuba.saguru@gmail.com,1984-08-23,8,19669540,Sendai
11755,Ushiromiya Maria,ushiromiya.maria@gmail.com,1985-01-01,1,7506954,Sendai
11756,Sting Eucliffe,sting.eucliffe@gmail.com,1988-05-06,5,22598235,Kobe
11757,Farah Nae,farah.nae@gmail.com,2000-09-10,9,29048409,Nagoya
11758,Levi Ackerman,levi.ackerman@gmail.com,1989-04-26,4,1847273,Nagoya
11759,Nakano Azusa,nakano.azusa@gmail.com,1982-02-21,2,10193734,Sendai
11760,Igneel Dragneel,igneel.dragneel@gmail.com,2007-09-09,9,23949148,Ikebukuro
11761,Chiba Kazunobu,chiba.kazunobu@gmail.com,1992-10-20,10,49571353,Sapporo
11762,Eren Yeager,eren.yeager@gmail.com,2002-02-07,2,29352620,Osaka
11763,Ushiromiya Kyrie,ushiromiya.kyrie@gmail.com,2004-10-27,10,2793635,Kyoto
11764,Sera Masumi,sera.masumi@gmail.com,1985-09-20,9,9585524,Sapporo
11765,Hange Zoe,hange.zoe@gmail.com,1992-03-26,3,48084957,Rokkenjima
11766,Jean Kirstein,jean.kirstein@gmail.com,1985-08-19,8,3506275,Akihabara
11767,Suzuki Sonoko,suzuki.sonoko@gmail.com,1998-08-24,8,26380855,Tokyo
11768,Yoshii Junna,yoshii.junna@gmail.com,2009-08-07,8,10503093,Kobe
11769,Armin Arlert,armin.arlert@gmail.com,1990-08-22,8,38007039,Hakone
11770,Kato Yuko,kato.yuko@gmail.com,1986-06-08,6,41212705,Tokyo
11771,Elfman Strauss,elfman.strauss@gmail.com,1980-12-20,12,49638486,Sapporo
11772,Amuro Tooru,amuro.tooru@gmail.com,1995-11-22,11,29177022,Nagoya
11773,Urushibara Ruka,urushibara.ruka@gmail.com,1999-12-24,12,45662665,Uji
11774,Kuroba Kaito,kuroba.kaito@gmail.com,1990-12-27,12,23417694,Yokohama
11775,Ushiromiya Eva,ushiromiya.eva@gmail.com,1997-02-16,2,18572251,Beika
11776,Nakagawa Natsuki,nakagawa.natsuki@gmail.com,1994-04-05,4,9809461,Tokyo
11777,Kisaki Eri,kisaki.eri@gmail.com,1995-07-05,7,14170214,Nagoya
11778,Akai Shuichi,akai.shuichi@gmail.com,1993-10-06,10,22617269,Sendai
11779,Yoroizuka Mizore,yoroizuka.mizore@gmail.com,2005-02-03,2,34643278,Sapporo
11780,Gaap,gaap@gmail.com,2004-01-03,1,3068982,Sapporo
11781,Okabe Rintarou,okabe.rintarou@gmail.com,2007-12-23,12,7181020,Rokkenjima
11782,Jellal Fernandes,jellal.fernandes@gmail.com,1983-04-24,4,5332733,Fukuoka
11783,Ushiromiya Battler,ushiromiya.battler@gmail.com,1998-07-25,7,6015779,Kobe
11784,Elfman Strauss,elfman.strauss@gmail.com,1984-01-23,1,12620014,Kyoto
11785,Ushiromiya Maria,ushiromiya.maria@gmail.com,1999-08-19,8,46160692,Fukuoka
